design_id,ip_id,ip_name,product_type,product_type_name,year,quarter,season,month,week_of_year,is_holiday_season,theme,product_age,production_cost,popularity_trend,trend_score_current,trend_score_q1,trend_score_q2,trend_score_q3,trend_score_q4,trend_momentum,trend_volatility,social_reach,social_engagement,sentiment_score,viral_coefficient,competition_level,theme_saturation,retail_price,price_multiplier,sales_quantity,revenue,sellthrough_rate
lulu_pr_seeding_2017_fall_中秋節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2017,3,Fall,8,33,0,中秋節,1,medium,stable,95.0,91.84,96.38,90.91,97.31,3.16,2.77,2985,403,0.682,0.135,high,0.7184431754066639,373.75,1.25,1519,567920.96,0.8346
lulu_sticker_2017_fall_感恩節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2017,3,Fall,8,33,0,感恩節,1,low,growing,87.97,85.19,78.32,85.1,81.91,2.78,2.82,6665,969,0.6536,0.1454,low,0.6861955850080852,269.1,0.9,4322,1163303.93,0.9327
lulu_sticker_2017_fall_中秋節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2017,3,Fall,8,33,0,中秋節,1,low,growing,95.0,111.27,97.41,99.36,106.74,-16.27,5.59,8640,1014,0.7499,0.1174,high,0.4453667104769343,373.75,1.25,4542,1697608.8,0.8936
lulu_sticker_2017_fall_萬聖節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2017,3,Fall,8,33,0,萬聖節,1,low,growing,95.0,89.68,98.39,89.4,95.63,5.32,3.86,9287,760,0.7526,0.0818,medium,0.7740108723833325,299.0,1.0,4273,1277901.45,0.8219
lulu_sticker_2017_fall_開學季,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2017,3,Fall,8,33,0,開學季,1,low,growing,95.0,90.17,102.26,96.81,91.64,4.83,4.76,7958,796,0.8385,0.1,high,0.4166503977886868,328.9,1.1,3989,1311993.9,0.8714
lulu_campaign_2017_fall_萬聖節,lulu_pig,Lulu罐頭豬,campaign,活動,2017,3,Fall,8,33,0,萬聖節,1,high,growing,95.0,84.61,110.53,103.52,98.39,10.39,9.49,5643,565,0.8146,0.1001,medium,0.6375137006052909,299.0,1.0,3426,1024395.87,0.898
lulu_campaign_2017_fall_感恩節,lulu_pig,Lulu罐頭豬,campaign,活動,2017,3,Fall,8,33,0,感恩節,1,high,growing,90.32,89.58,99.49,97.47,88.99,0.74,4.66,6294,511,0.8135,0.0812,low,0.5643835602737276,269.1,0.9,3393,913065.89,0.8851
lulu_campaign_2017_fall_開學季,lulu_pig,Lulu罐頭豬,campaign,活動,2017,3,Fall,8,33,0,開學季,1,high,growing,95.0,84.38,92.48,90.77,94.75,10.62,3.86,4659,404,0.7361,0.0867,high,0.5106479031766598,328.9,1.1,2690,885044.84,0.8058
lulu_campaign_2017_fall_中秋節,lulu_pig,Lulu罐頭豬,campaign,活動,2017,3,Fall,8,33,0,中秋節,1,high,growing,95.0,92.85,94.96,110.0,88.47,2.15,8.1,5909,596,0.7749,0.1009,high,0.42278174180394085,373.75,1.25,3003,1122508.37,0.8994
lulu_2d_animation_2017_winter_聖誕節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2017,4,Winter,11,46,1,聖誕節,1,high,growing,95.0,87.54,95.18,74.33,95.18,7.46,8.52,4651,580,0.8389,0.1247,very_high,0.7890918717368605,403.65,1.35,2796,1128890.53,0.7877
lulu_2d_animation_2017_winter_冰雪主題,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2017,4,Winter,11,46,1,冰雪主題,1,high,growing,95.0,78.24,98.0,87.52,99.8,16.76,8.68,4752,551,0.8128,0.116,medium,0.6200372791200996,313.95,1.05,2723,855095.36,0.8208
lulu_2d_animation_2017_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2017,4,Winter,11,46,1,冬季溫暖,1,high,growing,95.0,88.32,106.39,89.01,106.46,6.68,8.88,5159,751,0.7747,0.1456,medium,0.3169247558086841,299.0,1.0,2836,848215.35,0.9089
lulu_2d_animation_2017_winter_跨年,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2017,4,Winter,11,46,1,跨年,1,high,growing,95.0,84.68,87.18,98.19,83.95,10.32,5.72,4925,542,0.8182,0.1101,high,0.3357724817222954,343.85,1.15,2347,807285.38,0.9168
lulu_3d_animation_2017_winter_跨年,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2017,4,Winter,11,46,1,跨年,1,very_high,growing,95.0,70.58,102.91,84.21,93.99,24.42,12.0,4804,441,0.7661,0.0918,high,0.5220108629313458,343.85,1.15,2835,975027.29,0.9392
lulu_3d_animation_2017_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2017,4,Winter,11,46,1,冬季溫暖,1,very_high,growing,91.39,90.1,90.09,101.32,87.68,1.29,5.3,6743,929,0.7955,0.1378,medium,0.5910917959892612,299.0,1.0,3596,1075334.89,0.884
lulu_3d_animation_2017_winter_冰雪主題,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2017,4,Winter,11,46,1,冰雪主題,1,very_high,growing,95.0,79.39,94.61,76.4,91.07,15.61,7.65,4583,485,0.8721,0.1058,medium,0.3249940472317685,313.95,1.05,3447,1082272.88,0.7676
lulu_3d_animation_2017_winter_聖誕節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2017,4,Winter,11,46,1,聖誕節,1,very_high,growing,95.0,99.47,81.69,97.15,104.76,-4.47,8.58,5400,675,0.8463,0.125,very_high,0.7276022190652641,403.65,1.35,3019,1218722.86,0.8486
lulu_comic_2017_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,comic,漫畫,2017,4,Winter,11,46,1,冬季溫暖,1,medium,stable,95.0,101.36,85.07,103.82,84.03,-6.36,9.07,4200,394,0.7081,0.0938,medium,0.35907023182299447,299.0,1.0,1796,537258.08,0.8934
lulu_comic_2017_winter_聖誕節,lulu_pig,Lulu罐頭豬,comic,漫畫,2017,4,Winter,11,46,1,聖誕節,1,medium,stable,95.0,96.98,94.24,94.62,102.23,-1.98,3.19,4181,356,0.8456,0.0851,very_high,0.774607853360076,403.65,1.35,1808,729863.79,0.7597
lulu_comic_2017_winter_跨年,lulu_pig,Lulu罐頭豬,comic,漫畫,2017,4,Winter,11,46,1,跨年,1,medium,stable,95.0,85.89,103.41,91.07,91.5,9.11,6.42,4214,605,0.7025,0.1436,high,0.7776543427782688,343.85,1.15,1923,661268.87,0.8105
lulu_comic_2017_winter_冰雪主題,lulu_pig,Lulu罐頭豬,comic,漫畫,2017,4,Winter,11,46,1,冰雪主題,1,medium,stable,95.0,94.06,92.75,94.91,92.83,0.94,0.9,4459,395,0.6657,0.0886,medium,0.5458369506363294,313.95,1.05,2069,649612.79,0.7778
lulu_single_visual_2017_winter_冰雪主題,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2017,4,Winter,11,46,1,冰雪主題,1,low,growing,92.7,89.02,97.19,90.6,90.25,3.68,3.19,4236,608,0.6599,0.1435,medium,0.48332878026650516,313.95,1.05,2373,745273.52,0.8682
lulu_single_visual_2017_winter_聖誕節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2017,4,Winter,11,46,1,聖誕節,1,low,growing,95.0,99.56,89.83,99.62,86.76,-4.56,5.75,5188,647,0.7698,0.1247,very_high,0.6137102107787149,403.65,1.35,2443,986252.19,0.8653
lulu_single_visual_2017_winter_跨年,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2017,4,Winter,11,46,1,跨年,1,low,growing,95.0,90.03,98.58,112.01,87.03,4.97,9.69,5132,450,0.6968,0.0877,high,0.451733235757209,343.85,1.15,2300,790946.17,0.7895
lulu_collaboration_2017_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2017,4,Winter,11,46,1,冬季溫暖,1,very_high,growing,95.0,92.57,110.53,98.74,101.41,2.43,6.46,6741,907,0.6798,0.1345,medium,0.47965067489237206,299.0,1.0,4101,1226465.07,0.9259
lulu_collaboration_2017_winter_跨年,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2017,4,Winter,11,46,1,跨年,1,very_high,growing,95.0,94.88,80.75,79.92,96.92,0.12,7.82,6610,662,0.8811,0.1002,high,0.46964243569770525,343.85,1.15,3736,1284797.56,0.9349
lulu_collaboration_2017_winter_冰雪主題,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2017,4,Winter,11,46,1,冰雪主題,1,very_high,growing,95.0,94.75,101.09,88.02,101.17,0.25,5.42,7010,602,0.8656,0.0859,medium,0.7095763392397529,313.95,1.05,3883,1219098.86,0.7563
lulu_lulu_world_2017_winter_冰雪主題,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2017,4,Winter,11,46,1,冰雪主題,1,high,growing,95.0,98.4,92.23,87.92,93.04,-3.4,3.73,5247,775,0.7136,0.1477,medium,0.47177559130556057,313.95,1.05,2801,879649.7,0.8063
lulu_lulu_world_2017_winter_聖誕節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2017,4,Winter,11,46,1,聖誕節,1,high,growing,95.0,92.04,100.55,86.53,103.58,2.96,6.76,4387,479,0.8856,0.1092,very_high,0.45540431184038277,403.65,1.35,2821,1138965.65,0.8305
lulu_lulu_world_2017_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2017,4,Winter,11,46,1,冬季溫暖,1,high,growing,88.97,93.87,97.13,85.73,88.79,-4.9,4.41,5853,795,0.772,0.1358,medium,0.6239410394554323,299.0,1.0,2959,884815.01,0.8128
lulu_lulu_world_2017_winter_跨年,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2017,4,Winter,11,46,1,跨年,1,high,growing,95.0,104.38,83.54,97.95,93.79,-9.38,7.58,5347,770,0.7137,0.144,high,0.6079487064333433,343.85,1.15,2945,1012766.83,0.8637
lulu_pr_seeding_2017_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2017,4,Winter,11,46,1,冬季溫暖,1,medium,stable,95.0,80.62,93.58,101.8,90.05,14.38,7.6,3615,459,0.6817,0.127,medium,0.32440803550065517,299.0,1.0,1533,458611.89,0.9133
lulu_pr_seeding_2017_winter_跨年,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2017,4,Winter,11,46,1,跨年,1,medium,stable,95.0,95.44,92.11,90.61,99.81,-0.44,3.53,3063,425,0.6543,0.1388,high,0.7522721192325936,343.85,1.15,1635,562368.55,0.8929
lulu_pr_seeding_2017_winter_聖誕節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2017,4,Winter,11,46,1,聖誕節,1,medium,stable,95.0,99.45,101.38,97.1,94.44,-4.45,2.6,2594,343,0.7565,0.1322,very_high,0.5124022380497442,403.65,1.35,1716,692915.14,0.8413
lulu_sticker_2017_winter_聖誕節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2017,4,Winter,11,46,1,聖誕節,1,low,growing,95.0,93.52,103.68,102.95,91.82,1.48,5.36,6829,582,0.7099,0.0852,very_high,0.3314451563170293,403.65,1.35,3516,1419469.79,0.8108
lulu_sticker_2017_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2017,4,Winter,11,46,1,冬季溫暖,1,low,growing,95.0,101.64,102.91,95.99,95.91,-6.64,3.2,6453,632,0.8806,0.0979,medium,0.6935706229897552,299.0,1.0,4631,1384860.84,0.8836
lulu_sticker_2017_winter_冰雪主題,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2017,4,Winter,11,46,1,冰雪主題,1,low,growing,95.0,91.3,108.67,83.23,88.57,3.7,9.54,9552,838,0.754,0.0877,medium,0.5395895291066484,313.95,1.05,4552,1429276.76,0.8192
lulu_campaign_2017_winter_聖誕節,lulu_pig,Lulu罐頭豬,campaign,活動,2017,4,Winter,11,46,1,聖誕節,1,high,growing,95.0,94.39,95.1,87.74,93.77,0.61,2.93,4262,583,0.843,0.1368,very_high,0.6078677236117319,403.65,1.35,3226,1302318.02,0.8422
lulu_campaign_2017_winter_跨年,lulu_pig,Lulu罐頭豬,campaign,活動,2017,4,Winter,11,46,1,跨年,1,high,growing,95.0,93.43,100.33,94.04,93.52,1.57,2.9,5269,720,0.7476,0.1366,high,0.7601794907963078,343.85,1.15,2887,992695.2,0.9214
lulu_campaign_2017_winter_冰雪主題,lulu_pig,Lulu罐頭豬,campaign,活動,2017,4,Winter,11,46,1,冰雪主題,1,high,growing,95.0,101.45,78.02,101.7,93.43,-6.45,9.62,6312,642,0.8725,0.1017,medium,0.49941713355073175,313.95,1.05,2965,931116.04,0.7762
lulu_2d_animation_2018_spring_櫻花季,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2018,1,Spring,2,7,1,櫻花季,2,high,growing,95.0,98.15,88.99,104.37,99.1,-3.15,5.54,4144,441,0.8147,0.1064,medium,0.7949678983267794,299.0,1.0,2601,777755.65,0.8567
lulu_2d_animation_2018_spring_春節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2018,1,Spring,2,7,1,春節,2,high,growing,95.0,104.7,96.47,78.98,92.54,-9.7,9.3,3731,522,0.7859,0.1399,very_high,0.5007411714584731,388.7,1.3,2761,1073319.94,0.7862
lulu_2d_animation_2018_spring_情人節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2018,1,Spring,2,7,1,情人節,2,high,growing,95.0,102.81,111.75,108.89,78.15,-7.81,13.25,5063,709,0.7074,0.14,high,0.43060836621042026,358.8,1.2,2779,997198.98,0.9324
lulu_3d_animation_2018_spring_櫻花季,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2018,1,Spring,2,7,1,櫻花季,2,very_high,growing,95.0,110.5,100.19,101.43,89.38,-15.5,7.49,5600,632,0.8462,0.1129,medium,0.6050077431163654,299.0,1.0,3231,966276.56,0.8606
lulu_3d_animation_2018_spring_春節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2018,1,Spring,2,7,1,春節,2,very_high,growing,95.0,94.59,96.81,97.57,101.69,0.41,2.57,6531,665,0.8027,0.1018,very_high,0.5972688409849498,388.7,1.3,3314,1288526.6,0.8018
lulu_3d_animation_2018_spring_情人節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2018,1,Spring,2,7,1,情人節,2,very_high,growing,95.0,96.47,103.04,92.0,101.0,-1.47,4.26,6993,912,0.7744,0.1304,high,0.4498384569498409,358.8,1.2,3007,1078960.76,0.7625
lulu_3d_animation_2018_spring_復活節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2018,1,Spring,2,7,1,復活節,2,very_high,growing,88.11,87.69,82.01,90.6,86.4,0.43,3.09,4532,629,0.7874,0.1388,low,0.7192348680855428,284.05,0.95,3051,866773.76,0.8223
lulu_comic_2018_spring_復活節,lulu_pig,Lulu罐頭豬,comic,漫畫,2018,1,Spring,2,7,1,復活節,2,medium,stable,94.79,97.32,101.41,102.41,95.25,-2.53,2.93,3887,345,0.8835,0.0888,low,0.7607906085540237,284.05,0.95,1797,510698.21,0.7647
lulu_comic_2018_spring_春節,lulu_pig,Lulu罐頭豬,comic,漫畫,2018,1,Spring,2,7,1,春節,2,medium,stable,95.0,93.45,95.88,93.66,89.06,1.55,2.47,4299,632,0.767,0.147,very_high,0.4319246207007234,388.7,1.3,1908,741991.07,0.799
lulu_comic_2018_spring_情人節,lulu_pig,Lulu罐頭豬,comic,漫畫,2018,1,Spring,2,7,1,情人節,2,medium,stable,95.0,96.66,91.54,82.35,93.32,-1.66,5.3,3832,348,0.8831,0.0908,high,0.5475142630357575,358.8,1.2,1792,643313.3,0.9087
lulu_comic_2018_spring_櫻花季,lulu_pig,Lulu罐頭豬,comic,漫畫,2018,1,Spring,2,7,1,櫻花季,2,medium,stable,95.0,92.8,100.62,94.28,92.23,2.2,3.34,3345,422,0.8491,0.1262,medium,0.3285263651819016,299.0,1.0,1898,567693.21,0.8473
lulu_single_visual_2018_spring_復活節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2018,1,Spring,2,7,1,復活節,2,low,growing,95.0,97.09,104.5,100.77,99.85,-2.09,2.65,3863,518,0.8554,0.1341,low,0.4786109675592594,284.05,0.95,2527,717936.25,0.8654
lulu_single_visual_2018_spring_櫻花季,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2018,1,Spring,2,7,1,櫻花季,2,low,growing,95.0,97.68,98.83,104.1,84.05,-2.68,7.4,4838,502,0.8232,0.1038,medium,0.7496166289272063,299.0,1.0,2581,771883.92,0.7857
lulu_single_visual_2018_spring_情人節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2018,1,Spring,2,7,1,情人節,2,low,growing,95.0,88.39,96.68,95.89,85.78,6.61,4.7,4266,370,0.8808,0.0867,high,0.5841519658211536,358.8,1.2,2007,720127.8,0.7558
lulu_single_visual_2018_spring_春節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2018,1,Spring,2,7,1,春節,2,low,growing,95.0,87.48,88.8,90.79,94.13,7.52,2.51,3849,356,0.7017,0.0925,very_high,0.4363956580774481,388.7,1.3,2327,904676.11,0.9474
lulu_collaboration_2018_spring_春節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2018,1,Spring,2,7,1,春節,2,very_high,growing,95.0,81.96,103.49,96.92,92.83,13.04,7.82,5621,730,0.6862,0.1299,very_high,0.7672386874168686,388.7,1.3,3468,1348356.97,0.7804
lulu_collaboration_2018_spring_情人節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2018,1,Spring,2,7,1,情人節,2,very_high,growing,95.0,101.42,98.16,100.41,99.13,-6.42,1.24,7404,892,0.7265,0.1205,high,0.315179059504933,358.8,1.2,3579,1284269.79,0.9194
lulu_collaboration_2018_spring_櫻花季,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2018,1,Spring,2,7,1,櫻花季,2,very_high,growing,95.0,85.55,98.23,77.42,101.48,9.45,9.69,6829,705,0.819,0.1032,medium,0.5295922833289817,299.0,1.0,3549,1061375.14,0.8794
lulu_lulu_world_2018_spring_情人節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2018,1,Spring,2,7,1,情人節,2,high,growing,95.0,97.19,102.6,88.44,95.73,-2.19,5.06,5496,707,0.733,0.1286,high,0.42822635806829107,358.8,1.2,2678,961149.83,0.8055
lulu_lulu_world_2018_spring_春節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2018,1,Spring,2,7,1,春節,2,high,growing,95.0,95.15,96.49,90.9,90.37,-0.15,2.64,4101,342,0.737,0.0834,very_high,0.7931626756548449,388.7,1.3,2658,1033183.48,0.8664
lulu_lulu_world_2018_spring_復活節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2018,1,Spring,2,7,1,復活節,2,high,growing,92.84,101.26,92.0,89.29,95.28,-8.42,4.46,4418,438,0.7512,0.0991,low,0.5317368201254965,284.05,0.95,2947,837302.73,0.7846
lulu_lulu_world_2018_spring_櫻花季,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2018,1,Spring,2,7,1,櫻花季,2,high,growing,95.0,90.99,101.87,88.92,103.26,4.01,6.37,4757,676,0.76,0.1421,medium,0.5232588025068069,299.0,1.0,2960,885134.43,0.8107
lulu_pr_seeding_2018_spring_櫻花季,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2018,1,Spring,2,7,1,櫻花季,2,medium,stable,95.0,109.35,97.15,88.41,104.41,-14.35,7.89,2736,312,0.7742,0.114,medium,0.7628613946132756,299.0,1.0,1799,538011.1,0.7729
lulu_pr_seeding_2018_spring_春節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2018,1,Spring,2,7,1,春節,2,medium,stable,95.0,98.91,92.4,90.52,93.79,-3.91,3.12,2552,212,0.6507,0.0831,very_high,0.5308086937210827,388.7,1.3,1540,598946.59,0.93
lulu_pr_seeding_2018_spring_情人節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2018,1,Spring,2,7,1,情人節,2,medium,stable,95.0,100.55,97.9,92.88,76.79,-5.55,9.22,2753,320,0.7383,0.1162,high,0.4665674431413741,358.8,1.2,1675,600998.25,0.8811
lulu_sticker_2018_spring_櫻花季,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2018,1,Spring,2,7,1,櫻花季,2,low,growing,95.0,83.71,101.48,103.83,98.91,11.29,7.86,8013,1199,0.8529,0.1496,medium,0.5101467123945609,299.0,1.0,4262,1274377.26,0.9321
lulu_sticker_2018_spring_春節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2018,1,Spring,2,7,1,春節,2,low,growing,95.0,98.89,91.38,83.03,102.91,-3.89,7.59,7548,943,0.7603,0.1249,very_high,0.4456934714511398,388.7,1.3,3947,1534394.86,0.9154
lulu_sticker_2018_spring_情人節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2018,1,Spring,2,7,1,情人節,2,low,growing,95.0,104.61,99.73,100.26,98.64,-9.61,2.27,6761,834,0.882,0.1234,high,0.49028565048928974,358.8,1.2,3904,1401001.85,0.768
lulu_sticker_2018_spring_復活節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2018,1,Spring,2,7,1,復活節,2,low,growing,95.0,87.85,101.93,107.31,94.37,7.15,7.39,8034,1153,0.8985,0.1435,low,0.7078898444601034,284.05,0.95,4174,1185696.04,0.7682
lulu_campaign_2018_spring_春節,lulu_pig,Lulu罐頭豬,campaign,活動,2018,1,Spring,2,7,1,春節,2,high,growing,95.0,79.09,108.83,108.22,96.16,15.91,12.07,4511,555,0.6978,0.123,very_high,0.7477166075230399,388.7,1.3,2670,1038032.98,0.8486
lulu_campaign_2018_spring_復活節,lulu_pig,Lulu罐頭豬,campaign,活動,2018,1,Spring,2,7,1,復活節,2,high,growing,94.72,91.66,99.01,106.7,95.87,3.06,5.5,4640,540,0.7374,0.1164,low,0.6220319887962247,284.05,0.95,3410,968840.13,0.8543
lulu_campaign_2018_spring_情人節,lulu_pig,Lulu罐頭豬,campaign,活動,2018,1,Spring,2,7,1,情人節,2,high,growing,95.0,90.48,88.96,87.4,98.25,4.52,4.17,6578,969,0.6967,0.1473,high,0.34487701157630773,358.8,1.2,3008,1079455.86,0.8512
lulu_campaign_2018_spring_櫻花季,lulu_pig,Lulu罐頭豬,campaign,活動,2018,1,Spring,2,7,1,櫻花季,2,high,growing,95.0,101.33,85.55,96.39,99.46,-6.33,6.11,4548,497,0.682,0.1093,medium,0.7119882258260595,299.0,1.0,3121,933436.63,0.9052
lulu_2d_animation_2018_summer_端午節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2018,2,Summer,5,20,0,端午節,2,high,growing,95.0,85.51,87.91,95.46,98.65,9.49,5.36,4105,590,0.782,0.1437,medium,0.7594796444158216,299.0,1.0,2428,726054.14,0.8386
lulu_2d_animation_2018_summer_暑假,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2018,2,Summer,5,20,0,暑假,2,high,growing,95.0,90.83,90.28,91.75,95.74,4.17,2.14,4275,502,0.7146,0.1174,high,0.33855975839362895,358.8,1.2,2341,840058.71,0.7907
lulu_2d_animation_2018_summer_兒童節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2018,2,Summer,5,20,0,兒童節,2,high,growing,95.0,96.72,88.9,85.24,113.94,-1.72,11.05,5417,490,0.8672,0.0905,medium,0.4273463043715789,328.9,1.1,2880,947410.67,0.8445
lulu_2d_animation_2018_summer_海洋主題,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2018,2,Summer,5,20,0,海洋主題,2,high,growing,95.0,100.56,99.44,90.2,92.97,-5.56,4.34,5031,580,0.6687,0.1153,medium,0.772956400447387,284.05,0.95,2830,803938.09,0.8458
lulu_3d_animation_2018_summer_兒童節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2018,2,Summer,5,20,0,兒童節,2,very_high,growing,95.0,85.9,91.38,98.18,108.75,9.1,8.52,5219,453,0.7876,0.0868,medium,0.762006556067585,328.9,1.1,3136,1031745.55,0.8062
lulu_3d_animation_2018_summer_暑假,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2018,2,Summer,5,20,0,暑假,2,very_high,growing,95.0,111.29,91.92,98.28,84.91,-16.29,9.71,7104,1052,0.8137,0.1481,high,0.5643783024371256,358.8,1.2,3242,1163563.86,0.945
lulu_3d_animation_2018_summer_端午節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2018,2,Summer,5,20,0,端午節,2,very_high,growing,95.0,94.25,102.59,95.25,104.89,0.75,4.58,5241,718,0.7251,0.137,medium,0.34164436747218946,299.0,1.0,3075,919540.54,0.8034
lulu_3d_animation_2018_summer_海洋主題,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2018,2,Summer,5,20,0,海洋主題,2,very_high,growing,92.98,91.13,68.5,91.92,90.71,1.84,9.86,4538,368,0.7705,0.0811,medium,0.7146366626069274,284.05,0.95,3191,906687.56,0.9435
lulu_comic_2018_summer_兒童節,lulu_pig,Lulu罐頭豬,comic,漫畫,2018,2,Summer,5,20,0,兒童節,2,medium,stable,95.0,99.41,100.28,92.1,80.06,-4.41,8.1,4159,583,0.7503,0.1402,medium,0.34976065392161126,328.9,1.1,1856,610746.0,0.905
lulu_comic_2018_summer_海洋主題,lulu_pig,Lulu罐頭豬,comic,漫畫,2018,2,Summer,5,20,0,海洋主題,2,medium,stable,95.0,84.84,91.18,91.33,103.74,10.16,6.86,3119,337,0.7002,0.108,medium,0.7778915621549018,284.05,0.95,2017,573114.95,0.8503
lulu_comic_2018_summer_端午節,lulu_pig,Lulu罐頭豬,comic,漫畫,2018,2,Summer,5,20,0,端午節,2,medium,stable,95.0,99.47,94.47,83.1,87.23,-4.47,6.33,4301,376,0.7055,0.0874,medium,0.6555017033493036,299.0,1.0,1878,561613.64,0.8326
lulu_single_visual_2018_summer_端午節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2018,2,Summer,5,20,0,端午節,2,low,growing,95.0,97.33,98.73,85.7,84.88,-2.33,6.4,4192,340,0.7889,0.0811,medium,0.6178296227269937,299.0,1.0,2289,684592.04,0.7612
lulu_single_visual_2018_summer_暑假,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2018,2,Summer,5,20,0,暑假,2,low,growing,95.0,89.8,105.4,98.34,94.2,5.2,5.75,4636,601,0.8233,0.1296,high,0.4773828994808167,358.8,1.2,2506,899369.81,0.7721
lulu_single_visual_2018_summer_海洋主題,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2018,2,Summer,5,20,0,海洋主題,2,low,growing,95.0,95.04,97.86,91.32,92.96,-0.04,2.44,4451,563,0.866,0.1265,medium,0.7241633426087425,284.05,0.95,2203,625889.25,0.8157
lulu_single_visual_2018_summer_兒童節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2018,2,Summer,5,20,0,兒童節,2,low,growing,95.0,90.61,103.86,97.58,86.85,4.39,6.53,3799,442,0.878,0.1163,medium,0.4547289698768344,328.9,1.1,2413,793914.56,0.8352
lulu_collaboration_2018_summer_端午節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2018,2,Summer,5,20,0,端午節,2,very_high,growing,94.61,98.52,94.1,94.73,100.61,-3.91,2.69,8029,1070,0.8554,0.1333,medium,0.6452664029084627,299.0,1.0,3684,1101776.56,0.8098
lulu_collaboration_2018_summer_海洋主題,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2018,2,Summer,5,20,0,海洋主題,2,very_high,growing,95.0,108.23,104.81,93.41,103.55,-13.23,5.52,7772,963,0.7674,0.1239,medium,0.6104925058011892,284.05,0.95,3909,1110628.28,0.8745
